origin,destination,sexo,flow
03088,03083,mujer,3.0
12089,4614702,mujer,1.0
0306503,46145,hombre,2.0
46007_AM,0307903,mujer,3.15
46251_AM,4601901,mujer,1.0
46199,12012_AM,hombre,3.0
46260,4622007,hombre,3.0
4613101,4624403,hombre,3.763
12012_AM,1204005,hombre,3.0
4625003,0301407,hombre,3.059
1200501,1200902,hombre,2.0
46157,46128_AM,mujer,2.155
1212603,1203203,hombre,2.0
46048,03058,hombre,3.0
12016_AM,4625011,hombre,2.0
46060,0305001,mujer,5.526
4615901,1212601,mujer,1.0
46072,0305905,mujer,2.0
0301403,4625004,mujer,4.076
0301403,4608304,hombre,1.0
46207,46089_AM,hombre,4.0
46109,4614701,hombre,2.0
4625010,0309001,mujer,1.0
46205,1203201,hombre,1.0
03101,46105,hombre,1.0
46122,12138,hombre,3.0
46102,1204002,hombre,5.0
46105,46016_AM,hombre,2.0
46214_AM,46058_AM,mujer,2.456
0309906,03123_AM,mujer,2.0
0300906,03088,hombre,2.0
0304902,03035_AM,hombre,2.0
0301406,0311302,mujer,2.0
46136,4622007,mujer,4.0
46011_AM,0301407,mujer,5.0
0300907,0313903,hombre,3.0
4608304,46008,mujer,5.0
4603101,46230,mujer,2.0
0305002,46143_AM,mujer,3.635
4613103,4625019,mujer,4.072
4618403,46055_AM,mujer,3.0
46123,4613107,mujer,1.0
4617102,4624404,hombre,3.0
46903,4600503,hombre,2.0
12027,46135,mujer,2.726
0312201,4613103,hombre,5.637
4608304,46155_AM,mujer,3.0
46135,12117,mujer,4.0
0304702,0313302,mujer,3.0
46179,03011,hombre,1.0
46145,46155_AM,hombre,1.875
0311301,0310404,hombre,1.0
0300908,0305905,mujer,2.0
4625010,0313901,hombre,3.0
4618403,0301403,hombre,2.0
03107,03088,hombre,3.215
03109,0307903,hombre,2.92
03026_AM,0300902,mujer,1.0
46039,46080_AM,mujer,1.0
46199,46007_AM,hombre,3.0
0309903,0310404,hombre,4.0
4625012,4623504,mujer,4.0
1213503,4625006,hombre,3.0
0312102,0307102,hombre,3.0
1208401,1203203,hombre,4.0
03011,0309906,hombre,1.0
46163,12140_AM,mujer,3.0
03048,03111,hombre,2.0
4625012,12117,hombre,2.0
03118,0305003,mujer,2.0
46143_AM,4600502,hombre,2.0
4608304,4613106,mujer,2.0
46255_AM,03013_AM,mujer,2.0
4607801,1208401,hombre,4.0
0313302,0300902,hombre,3.0
46150_AM,4608303,mujer,2.0
0301402,0310401,hombre,1.0
4601701,0306507,mujer,1.0
03043,03109,hombre,1.0
1207702,4625008,hombre,2.0
0300907,0305901,hombre,3.0
4618401,4623802,hombre,3.0
4601902,46170,hombre,4.0
0306303,0301802,mujer,1.0
4614702,12117,hombre,2.0
46169,4614701,hombre,1.0
0313903,0300907,hombre,3.0
03111,0310402,mujer,1.0
1204001,4622005_AD,mujer,3.0
46004_AM,46217_AM,mujer,2.0
4607801,4613101,mujer,2.0
0301502,0307903,hombre,1.0
4625003,46111,mujer,4.0
0305903,0309002,hombre,1.0
46205,4600503,hombre,2.452
46202,0306304,hombre,2.238
0310404,4625014,mujer,2.373
46143_AM,0300904,mujer,4.0
46193,46118_AM,mujer,2.0
0306302,46035,hombre,1.0
0301406,03903,mujer,1.0
46062,0313302,mujer,2.904
03069,03118,mujer,1.0
4625013,4601705,mujer,1.0
0311902,0309901,mujer,2.0
4623803,46170,mujer,1.0
03012,03046,mujer,2.0
46077,1200903,mujer,2.0
03140,4613107,hombre,2.0
46077,4625017,mujer,1.0
4608303,46128_AM,mujer,1.0
46230,0306503,mujer,2.0
4601703,46181,mujer,3.343
4618401,0303102,hombre,16.884999999999998
4601902,0303103,mujer,1.0
46110,0301406,hombre,2.833
4625016,4623502,hombre,2.823
0304102,0311301,mujer,1.0
0310402,0312102,hombre,1.0
12016_AM,46177_AM,mujer,3.0
03055,0311901,mujer,3.0
0313301,4601902,mujer,2.516
46217_AM,46055_AM,hombre,2.914
4625011,46186,mujer,15.940000000000001
4623504,46102,hombre,3.0
0303102,0309905,mujer,2.871
4625017,1200903,hombre,5.0
03076,03118,mujer,2084.473
0301406,0303104,mujer,60.092
46190,46903,mujer,1649.1089999999997
0312203,0309001,mujer,589.0129999999999
0312202,0312101,hombre,41.902
12004,1204007,hombre,82.954
1200903,1204009,hombre,692.2429999999999
0301502,03011,hombre,4.0969999999999995
1213502,1204009,hombre,300.07899999999995
12004,12004,hombre,5731.794
4625012,4625001,hombre,1833.6850000000002
4625013,4625006,mujer,5557.107999999999
4625007,46094,mujer,47.78
0306505,03005_AM,mujer,133.054
03107,03107,hombre,1211.1359999999997
46163,46009,hombre,131.29
4625011,46163,hombre,116.98500000000001
4625013,4615903,mujer,73.37199999999999
46178,4625015,hombre,95.916
0306506,0306501,hombre,2348.18
46011_AM,46094,hombre,10.95
4625010,4625002,hombre,10617.043999999998
1200903,1204004,hombre,1468.441
1213502,1203202,mujer,209.56300000000005
46237,46116,hombre,28.851
4620401,46205,hombre,888.5379999999999
4613103,46034,mujer,302.374
03105,0306601,mujer,50.734
0305001,0312202,mujer,74.725
03006_AM,03097_AM,mujer,434.236
46163,4625006,mujer,48.623
46202,4600503,mujer,1.0
1204007,1212602,mujer,69.35300000000001
0310404,0306503,mujer,32.163000000000004
4613104,0306507,mujer,4.0
4623802,4623802,mujer,112.303
4625004,46233,mujer,1.0
0303101,03094,mujer,722.0939999999999
0304902,0309906,mujer,357.982
4607002,46177_AM,mujer,167.997
0307903,03002_AM,mujer,430.12100000000004
0309904,0312203,mujer,24.096
12106_AM,12140_AM,hombre,199.954
46199,46014,hombre,131.524
0301501,0301904,hombre,18.648
1212602,12901,hombre,85.302
1200901,12121_AM,hombre,1.0
12028,12128_AM,hombre,366.1979999999999
0306507,03048,hombre,16.601
4625001,0313303,hombre,3.0
0300908,0311902,hombre,19.498
46134,4620401,hombre,24.0
46168_AM,46255_AM,hombre,61.914
12121_AM,12129_AM,hombre,21.89
0309001,0305002,hombre,269.297
4620402,46166,hombre,54.0
0306304,0304702,hombre,67.513
46060,46212_AM,hombre,163.977
46233,46212_AM,hombre,24.0
46195_AM,46168_AM,hombre,669.833
03035_AM,0300906,hombre,33.0
1213503,1207701,hombre,35.0
4615901,4625006,hombre,89.07099999999997
1203201,12901,hombre,824.638
46194,46233,hombre,177.058
0305901,0306507,hombre,1289.4009999999998
46013,46126,hombre,291.81399999999996
46233,0305905,mujer,3.974
0310404,0301401,mujer,102.958
46230,46035,hombre,290.10100000000006
0313303,0312101,hombre,67.96900000000001
0306503,0306506,mujer,2278.08
4625011,4622006,mujer,73.626
4625014,46135,hombre,69.80699999999999
03111,0309907,mujer,837.474
03114,0306507,hombre,138.474
46126,4625010,mujer,52.743
0310404,0306602_AD,mujer,3986.6780000000003
0304902,0306506,mujer,25.565000000000005
46194,4624401,mujer,185.58799999999997
4625002,4625015,hombre,737.7189999999999
0300905,0300902,hombre,1866.9550000000002
0301405,0305901,mujer,18.276
0311902,0301407,mujer,500.3420000000001
03069,03094,hombre,971.337
4600503,46193,mujer,288.9
03112_AM,03011,mujer,53.0
4613104,4625010,mujer,3.0
0309907,0306501,mujer,9.0
4625012,46207,mujer,97.83800000000001
46025,4625018,mujer,20.736
0309908,03005_AM,mujer,551.808
46006,46257,mujer,2.0
0306507,0300901,mujer,14.0
0306504,0307901,mujer,1.0
12140_AM,12140_AM,mujer,1470.0490000000002
46118_AM,4601702,mujer,10.704
03088,03005_AM,mujer,44.529
0301904,03077,mujer,407.852
46035,4601705,mujer,30.861
1212601,12901,hombre,56.21
46025,4625016,hombre,91.106
1204001,1204001,hombre,131.557
4625006,46260,hombre,31.921999999999997
4613104,4618401,hombre,2.0
46123,46197_AM,hombre,8.0
0301502,0305905,hombre,146.721
0308201,0306303,hombre,140.196
4607002,46177_AM,hombre,151.51299999999998
4625015,4607002,mujer,129.777
46135,4625008,hombre,70.31
4623803,46102,hombre,1.631
4625015,4625009,hombre,548.972
46021,4617102,hombre,24.665
4625018,46202,hombre,118.449
0306507,0301902,hombre,195.976
1207702,46009,mujer,5.391
0306507,0312101,mujer,5119.419000000002
4607802,4614702,mujer,129.057
0303103,0303101,hombre,5695.096
4613101,4613104,mujer,554.9409999999999
0307902,0300901,mujer,66.0
1203205,1208402,mujer,100.88499999999999
12034_AM,12004,mujer,132.71699999999998
0300903,0301402,mujer,10.0
0307902,0300902,mujer,66.45
46011_AM,46160_AM,mujer,157.05599999999998
0312203,0300906,mujer,25.0
4625015,46082,mujer,14.349
12089,46190,mujer,5.0
03034_AM,0305905,mujer,85.786
1200903,1203205,mujer,172.937
0304901,03074_AM,mujer,287.543
0311902,0304102,mujer,9.08
0309904,03070,mujer,8.0
4623504,4623503,mujer,788.1980000000001
4622005_AD,1213503,mujer,8.0
03107,0306507,hombre,25.098
0313903,0306503,hombre,13.814
1208402,1212601,hombre,85.414
0300907,03092_AM,hombre,290.841
46181,03101,hombre,150.701
0312101,03088,hombre,63.908
1204007,1213501,hombre,109.08999999999999
46143_AM,46105,hombre,206.92999999999998
46105,46008,hombre,17.597
4625004,46207,hombre,32.407
03026_AM,0306302,hombre,213.81
46110,4615903,hombre,88.743
4625001,46199,hombre,62.963
0300902,4618403,hombre,18.054000000000002
4622005_AD,4620402,hombre,100.043
1200501,1208402,hombre,86.0
46013,46178,hombre,46.29
46251_AM,46230,hombre,16.986
0301901,0310404,hombre,15.0
46202,46164,hombre,41.106
4625006,46163,hombre,45.67
1207702,12011_AM,mujer,125.831
03089,0301401,mujer,53.405
0306602_AD,0305903,hombre,3.844
4607802,4625010,hombre,180.15600000000003
0313302,0311302,mujer,66.144
0309904,03055,hombre,86.336
0311902,0301404,hombre,10110.026
0301406,0306501,mujer,185.293
4624401,46021,hombre,3049.67
0305301,0301404,hombre,30.381999999999998
4603102,46063_AM,hombre,68.08
46102,46260,mujer,21.25
46060,4603103,mujer,634.79
03903,0301406,hombre,3.286
46009,4625014,hombre,48.378
1213502,1213503,hombre,4722.602999999999
4613105,46143_AM,mujer,171.378
4625015,4625002,mujer,853.7309999999999
0305001,0306506,mujer,30.544000000000004
4607801,46074,mujer,140.188
12021,1208201,mujer,106.644
46123,46155_AM,mujer,140.56599999999997
0300904,0307902,mujer,20.0
0301406,0309901,mujer,15.654000000000002
03123_AM,03043,mujer,29.831
0310404,0305301,mujer,22.734
0310201,03901,mujer,50.0
46166,4617101,mujer,58.0
46237,4607002,mujer,24.439
4620402,12011_AM,mujer,7.0
03005_AM,0301406,mujer,62.982
0301403,0310402,mujer,11.0
1200502,1208403,mujer,157.293
4600501,4625006,mujer,6.0
0305905,0309904,mujer,27.0
03058,0306501,hombre,37.291
0313301,0305002,hombre,12.906
0302102,0310404,hombre,24.427
46214_AM,46136,hombre,40.898
0309902,0301402,hombre,6.0
4613104,46194,hombre,6.0
03058,0313303,hombre,49.77400000000001
46016_AM,46217_AM,hombre,216.75
1212603,1204004,hombre,13.251
0311302,0313302,hombre,63.076
0308203,0309002,hombre,6.0
46207,4622003_AD,hombre,84.578
0308201,0306304,hombre,119.96000000000001
4623503,46230,hombre,10.633
4618402,46016_AM,hombre,18.0
46025,4625003,hombre,23.36
03048,0306605,hombre,3.0
4625009,12012_AM,hombre,11.544
0301406,0313302,mujer,36.467000000000006
1204003,1204001,mujer,808.015
0306302,0301404,hombre,26.016
46116,4614702,hombre,837.771
03044_AM,03044_AM,hombre,1035.471
12031,1213504,hombre,110.534
0301408,0313301,hombre,70.11399999999999
0312202,0312203,hombre,5963.214
0313302,0301502,mujer,800.2199999999999
0313303,03902,hombre,214.16
4625012,4625008,hombre,821.8340000000002
03011,0306304,hombre,25.031000000000002
46111,4625008,mujer,234.95600000000002
0303101,0306507,mujer,92.97300000000001
4607002,4615901,hombre,47.557
4625003,4625015,hombre,1047.638
03012,0304702,mujer,3.299
4625010,1212601,hombre,14.100999999999999
1204006,1208403,mujer,157.089
46205,46177_AM,mujer,335.10200000000003
0306506,0304902,mujer,30.985000000000007
4625015,4614702,hombre,184.03600000000003
46903,4625005,mujer,63.037
0309905,03058,mujer,58.843
1208402,1204008,hombre,502.3510000000001
46145,4601705,hombre,92.96699999999998
1212602,1212601,hombre,6285.45
0313901,0303101,mujer,214.41500000000002
46214_AM,46109,hombre,744.261
0304102,0304702,mujer,3068.699
4625013,46178,mujer,75.968
1208403,1204004,mujer,58.378
0307903,0301401,mujer,48.19
03046,0301408,mujer,101.805
4623803,46218_AM,mujer,4.0
1212603,12053,mujer,98.0
4625004,46116,mujer,207.72000000000003
0306303,46168_AM,mujer,20.694
46179,46217_AM,mujer,19.0
46074,4622006,mujer,7.0
1203202,1203204,mujer,417.88100000000003
4623502,4625012,mujer,5.0
46116,46013,mujer,27.588
46230,46060,mujer,163.906
0313902,0312203,mujer,15.0
0306501,03044_AM,mujer,15.030000000000001
4613103,03901,mujer,11.0
46045_AM,46173_AM,mujer,3.0
4625008,46256,hombre,8.190999999999999
4613107,4613103,hombre,933.003
4613107,4613107,hombre,461.488
12011_AM,1213504,hombre,36.359
03048,0301401,hombre,1.0
1204005,1213501,hombre,105.29400000000001
1208201,1207701,hombre,358.705
4623802,4618401,hombre,2.0
0311301,0306503,hombre,27.843000000000004
46067_AM,4607802,hombre,4.0
03088,0301405,hombre,118.96000000000001
46181,03097_AM,hombre,51.358000000000004
1200901,1203201,hombre,330.15700000000004
0301402,0312202,hombre,271.33000000000004
03070,03064,hombre,243.935
0301408,0301402,hombre,2581.366
1204008,1204007,hombre,6336.793999999999
46164,46207,hombre,2783.158999999999
1203204,1204006,mujer,186.321
4623501,46197_AM,mujer,280.655
4623502,4603103,hombre,177.27
0306604,0301404,mujer,120.96900000000001
46021,4624401,hombre,2906.695
0301403,0309001,hombre,266.18399999999997
1204007,1203201,mujer,227.34100000000004
0304701,0303103,mujer,105.795
4614702,4625016,hombre,154.26500000000001
46021,4624402,hombre,1004.6640000000001
03076,03076,hombre,13077.440999999999
4625013,4625001,mujer,1338.208
0307903,0306504,hombre,8.24
1204001,1204006,mujer,1388.6229999999996
4600503,46169,hombre,90.36399999999999
03076,0311302,hombre,249.376
0305002,0311902,hombre,2498.839
03093,03093,mujer,14509.928000000005
0309002,03002_AM,mujer,37.0
4622006,46134,mujer,275.096
0300902,03002_AM,mujer,14.0
0305901,03118,mujer,14.0
46109,46077,mujer,142.464
4613103,46255_AM,mujer,637.402
0310401,03043,mujer,7.0
4613104,46255_AM,mujer,181.44799999999998
03083,0309001,mujer,143.734
0312202,03120,mujer,3.0
46034,46173_AM,mujer,12.0
12089,12138,mujer,713.485
46029,46008,mujer,25.641999999999996
46166,12140_AM,mujer,5.0
4618402,46062,hombre,70.0
1207701,46106_AM,hombre,4.0
03095,03901,hombre,780.385
0300906,0300905,hombre,393.925
03042,03138,hombre,32.572
0300903,0300904,hombre,365.866
0300901,0307901,hombre,32.098
4601705,46231_AM,hombre,133.0
0305003,0313901,hombre,69.0
4618401,03002_AM,hombre,2.0
46045_AM,46218_AM,hombre,5.0
4625005,46216,hombre,56.038000000000004
4622005_AD,46199,hombre,68.544
03069,03112_AM,hombre,150.8
46228,46021,hombre,10.554
0301501,03903,hombre,29.887
46230,46190,hombre,100.70400000000001
0309906,03088,hombre,7.617
0310202,0310203,mujer,721.211
4625010,4624401,hombre,56.228
03011,0303102,mujer,2859.392
0304902,03083,hombre,4.227
4607801,4622003_AD,hombre,11.670000000000002
46037_AM,46195_AM,mujer,615.251
4615902,4625004,mujer,134.39700000000002
4625005,4625007,hombre,785.2860000000001
1213502,12031,hombre,149.292
4625006,4625012,hombre,4392.71
0306507,03111,mujer,87.222
0301404,03002_AM,hombre,279.265
46169,46102,hombre,3825.173999999999
03118,0301501,mujer,445.79
0306602_AD,0312101,hombre,13.472
03123_AM,0310403,mujer,210.631
4600503,46230,mujer,51.543000000000006
4607802,46199,mujer,16.021
4613101,46034,mujer,58.0
03097_AM,03011,mujer,92.816
12124,12129_AM,mujer,221.0
46128_AM,03043,mujer,6.0
46111,46136,mujer,214.027
46008,4603103,mujer,142.0
0305904,0312202,mujer,1.0
46178,4617102,mujer,736.7260000000001
12902_AM,1204004,mujer,193.146
46217_AM,46011_AM,mujer,26.4
1203204,1213502,hombre,198.87800000000001
0305001,0306507,hombre,186.71800000000002
0301401,0303102,hombre,83.99000000000001
0300903,46211,hombre,3.0
46197_AM,46155_AM,hombre,348.609
46155_AM,46098,hombre,365.887
1200902,1203205,hombre,62.0
03076,0301408,hombre,78.849
03076,0301405,hombre,20.823
46182_AM,46164,hombre,1.0
46042,46179,hombre,3.0
0313903,0303104,mujer,2527.146
12106_AM,46178,hombre,7.493
46145,46150_AM,hombre,230.305
4625015,4625016,mujer,7525.923999999998
0306604,03089,mujer,1042.937
46060,46085,hombre,195.60199999999998
4622005_AD,46190,mujer,111.331
4625010,4617102,hombre,94.15700000000001
4625007,4625018,hombre,248.409
4625008,4625012,hombre,825.485
12033_AM,12138,mujer,20.967
4625002,46094,mujer,37.19199999999999
4613103,46105,hombre,67.03200000000001
03902,0306507,hombre,77.46300000000001
12053,12027,hombre,11.102
1204009,12085,hombre,230.194
46190,4607801,mujer,1700.2930000000001
4601704,46105,hombre,30.985
1212602,46205,hombre,8.02
1213502,1208202,mujer,102.71900000000002
0301408,0306505,hombre,253.20000000000002
1213504,1204003,mujer,116.85499999999999
0301408,0301902,mujer,57.354
03024,03012,mujer,154.50500000000002
4601704,46085,mujer,86.15299999999999
4625009,46054,mujer,583.756
0304902,03012,mujer,107.57300000000001
46055_AM,03028_AM,mujer,6.0
46150_AM,4613106,mujer,50.0
0301401,0304901,mujer,19.0
4607801,46216,mujer,198.62800000000001
0310402,0301407,hombre,6.0
0309907,0301406,hombre,12.84
03092_AM,46016_AM,hombre,1.0
4613102,0313903,hombre,4.0280000000000005
1207701,1212602,hombre,355.262
0305001,0312202,hombre,61.271
4601701,46203_AM,hombre,185.577
0305905,0309901,hombre,18.718
0302102,46081,hombre,1.0
12104,12106_AM,hombre,2166.4840000000004
46186,46194,hombre,232.30799999999996
1204008,1208401,hombre,90.199
0312203,03046,hombre,325.005
4614701,46051,hombre,85.294
4607002,46051,hombre,49.267
0301802,0301406,hombre,2.0
03074_AM,0305903,hombre,6.0
03024,0304901,hombre,215.409
4615901,4625019,mujer,17.355
46163,4625005,hombre,41.428
03056,4618403,mujer,65.878
0301404,0301403,hombre,13439.924
4625013,46126,hombre,69.06700000000001
0301408,0300908,hombre,52.972
4622007,46116,mujer,5.032
0311902,0301405,mujer,596.1959999999999
46067_AM,4614702,mujer,689.6859999999999
4613102,4613101,hombre,1438.1589999999999
1203202,1213502,mujer,219.03599999999997
0306501,0301403,mujer,120.52100000000002
46145,03056,hombre,32.699
46106_AM,4614702,hombre,176.398
46032,4622005_AD,hombre,33.558
03035_AM,0313903,hombre,92.819
46194,4625019,hombre,380.38300000000004
03044_AM,0309908,mujer,772.8960000000001
46135,46177_AM,mujer,75.707
1207702,12053,mujer,268.009
0306601,0306605,mujer,1181.1950000000002
1203201,1213503,mujer,182.075
03044_AM,0301501,mujer,154.00000000000003
46072,0305302,mujer,7.673
46197_AM,46008,mujer,57.0
46037_AM,46127_AM,mujer,423.767
46118_AM,46011_AM,hombre,128.656
0309905,0304901,hombre,129.897
1204003,1200901,hombre,204.25799999999998
46127_AM,4613106,hombre,102.0
46135,4620401,hombre,18.0
4607001,4625010,hombre,36.898
1208403,1208403,hombre,695.755
0313903,03002_AM,hombre,5.0
0304102,0310203,hombre,23.0
46228,4625018,hombre,3.0
46903,46207,hombre,14.222999999999999
03077,0306503,hombre,38.82
4623801,46123,hombre,24.0
4625016,46177_AM,hombre,47.897999999999996
46007_AM,4625010,mujer,333.08
4625011,46190,mujer,405.71699999999987
0312101,0311902,mujer,68.909
4617102,4617102,hombre,4454.599000000001
1204007,12085,hombre,376.15999999999997
4622006,46082,mujer,1857.888
1204002,1204005,hombre,2282.486
0301407,0312202,hombre,266.33599999999996
1200901,1200903,hombre,2249.122
1213503,1203204,mujer,107.125
4622007,1208201,hombre,17.727
4625002,46009,hombre,22.000999999999998
1204001,1200903,hombre,100.845
46029,4601705,mujer,2135.599
4625003,4625008,hombre,4926.642000000001
12085,1204009,mujer,190.35800000000003
4618402,4618401,mujer,4736.763
46202,4607802,hombre,176.25799999999998
03024,0309905,mujer,186.83500000000004
46139,4601902,hombre,857.508
46004_AM,03056,mujer,39.0
0306602_AD,03069,mujer,15.0
46205,46009,mujer,54.638000000000005
46127_AM,46055_AM,mujer,399.884
4600501,46172,mujer,18.21
0301406,03043,mujer,23.479
4620401,46014,mujer,69.412
4622005_AD,46164,mujer,71.32300000000001
4618401,0300906,mujer,1.0
46164,4625010,mujer,107.079
46134,46178,mujer,34.0
4617101,4625005,hombre,64.806
46197_AM,4623503,hombre,179.78199999999998
1203203,4614702,hombre,2.0
46048,46195_AM,hombre,541.222
0305903,03024,hombre,4.0
03013_AM,0306507,hombre,73.99400000000001
0309905,0305905,hombre,52.980999999999995
4607801,46032,hombre,41.0
4607001,46109,hombre,2.0
03034_AM,0313302,hombre,117.264
0311301,03044_AM,hombre,44.375
46157,46011_AM,hombre,41.312
4615903,4622005_AD,hombre,46.236999999999995
03107,0304701,hombre,16.0
46132,46039,hombre,9.247
4600503,46110,hombre,389.3279999999999
46205,46205,mujer,6240.439
4615903,4615901,hombre,2571.337
0312102,0312102,mujer,7682.857000000001
46111,1204005,mujer,4.586
46205,1203205,mujer,3.697
0313303,0312203,hombre,69.276
03058,03074_AM,mujer,1230.13
0301501,0304901,mujer,273.72900000000004
03123_AM,0301403,mujer,41.376999999999995
03093,0301406,mujer,159.73800000000003
1204001,1200901,hombre,61.407
4625001,4622003_AD,mujer,37.318
4625019,46194,mujer,500.701
03088,0312203,hombre,231.11800000000002
0301803,0301402,mujer,23.292
0301405,0301401,hombre,1571.158
03111,03070,mujer,11.0
0301404,0304702,mujer,57.994
0312203,0309905,mujer,27.561
1208202,4622003_AD,mujer,22.0
1204004,1203203,mujer,86.25399999999999
46048,46211,mujer,502.60499999999996
46127_AM,46034,mujer,73.0
46013,4622003_AD,mujer,35.672000000000004
46037_AM,46034,mujer,250.494
4622003_AD,4620402,mujer,94.225
0304902,03026_AM,mujer,2.0
46177_AM,4607801,mujer,56.863
46178,4615901,mujer,19.0
12136,1212601,mujer,111.82
4613107,4613101,mujer,444.801
03044_AM,03902,mujer,43.454
46256,4615901,hombre,33.528999999999996
12021,1203202,hombre,41.0
03902,0309907,hombre,16.541999999999998
03055,03055,hombre,1854.1689999999999
4625018,46182_AM,hombre,12.342
03128,03107,hombre,14.0
46098,4608301,hombre,4.0
46120_AM,46163,hombre,29.751
46207,46116,hombre,5.334
4617102,46014,hombre,36.224000000000004
1208201,1208402,hombre,153.124
4625011,4625011,mujer,21838.59400000001
46029,4623502,hombre,318.222
4613102,4623502,mujer,16.25
46202,4625001,mujer,103.572
46135,4625016,hombre,675.161
1213504,1200502,mujer,114.914
46181,4613104,mujer,264.40700000000004
46181,03035_AM,mujer,9.078
0306507,0311901,hombre,111.47
03088,0310404,hombre,158.69
0306507,03076,mujer,1061.5690000000002
4625011,4607802,mujer,118.037
4625010,46193,hombre,185.69800000000004
0311902,03083,mujer,261.53299999999996
0310403,0301401,mujer,33.519999999999996
0305001,0306502,mujer,34.525999999999996
46212_AM,46160_AM,hombre,37.515
46203_AM,4608301,hombre,469.339
1204007,12128_AM,mujer,112.417
4600502,4625010,hombre,151.619
46055_AM,4623802,mujer,9.187999999999999
0301404,0301402,hombre,5586.765
0309002,0306507,hombre,230.239
0305905,0301501,mujer,207.26000000000002
0308203,0307102,hombre,855.3239999999998
4625018,4625004,mujer,1933.407
0304702,0309002,mujer,21.096
46122,46120_AM,mujer,51.0
4617101,46216,mujer,238.95799999999997
03123_AM,03105,mujer,146.989
46063_AM,46063_AM,mujer,33.0
03058,03088,mujer,15.0
03076,0309906,mujer,57.010999999999996
1207702,4622003_AD,mujer,26.391
0303103,03035_AM,mujer,62.739000000000004
46077,46015,mujer,8.0
0301401,03089,mujer,65.554
0301501,0309903,mujer,65.595
0301401,0304101,mujer,1.0
0304701,0307102,mujer,14.0
4603103,46233,mujer,218.32600000000002
46150_AM,0312203,mujer,3.0
46217_AM,46081,hombre,876.4190000000001
46207,4622005_AD,hombre,80.82900000000001
1204008,12136,hombre,39.0
46190,1204003,hombre,13.03
03096,0301401,hombre,25.0
46164,4625013,hombre,116.84800000000001
1204007,12028,mujer,2877.3169999999996
1204009,1204006,hombre,2054.6820000000002
0312203,0300902,hombre,56.660000000000004
1213502,1208403,mujer,136.81799999999998
0309905,03093,hombre,9.154
0306505,0301902,hombre,29.799999999999997
0306505,0311301,hombre,30.708
4625019,46194,hombre,429.54200000000003
4622005_AD,4625001,mujer,49.405
0311901,0301407,hombre,173.01
4625003,46126,mujer,54.858999999999995
0301803,03069,mujer,311.919
46169,4625019,mujer,111.674
0301904,0312201,hombre,20.961
46007_AM,46186,mujer,72.917
1200901,1200903,mujer,2301.871
0303102,0301407,hombre,34.478
0306505,03093,hombre,99.11599999999999
46181,46048,mujer,538.6279999999999
46903,46178,mujer,112.046
1200902,1208402,mujer,87.0
46032,4625010,mujer,92.11
0302101,03023_AM,mujer,303.759
46223,46054,mujer,24.0
46202,46228,mujer,133.43
1208403,1203201,mujer,31.0
0304901,0309903,mujer,134.813
12117,12085,mujer,211.01000000000002
4607002,4620401,mujer,111.91999999999999
0304102,4615903,mujer,1.0
03109,0301408,mujer,12.951
4608303,46042,mujer,2.0
03120,0309907,hombre,21.0
12104,12016_AM,hombre,199.734
46169,46216,hombre,18.863
0301801,03042,hombre,15.0
0303102,0312102,hombre,14.942
46200_AM,46081,hombre,18.0
1213504,12012_AM,hombre,15.0
03128,03026_AM,hombre,66.732
4601701,46157,hombre,15.0
0301802,0301801,hombre,577.781
0306507,0305302,mujer,38.006
0304702,0301408,hombre,31.922
03140,4618402,mujer,65.516
0306604,0310404,mujer,6044.985
46116,4625012,mujer,60.658
03105,03140,mujer,62.120000000000005
4613102,46211,mujer,934.9939999999999
4625011,4625005,hombre,625.543
03023_AM,03043,mujer,315.168
4607002,46202,mujer,636.88
4607802,4625002,hombre,118.538
46021,4600502,hombre,6741.099999999998
4625012,46230,hombre,116.70899999999997
1203201,1203204,mujer,1449.4759999999997
4601705,4625012,hombre,9.982
0312201,03140,hombre,30.742
0301401,0301402,hombre,8951.151
0304902,0301502,mujer,162.189
0306507,46048,mujer,1.0
03081,03006_AM,mujer,625.989
0309907,03044_AM,mujer,130.0
12033_AM,12012_AM,mujer,3.0
46067_AM,1204008,mujer,1.0
46179,4601901,mujer,2.0
0310402,0310403,mujer,453.64200000000005
12124,1213502,mujer,52.272
46168_AM,0306302,mujer,5.0
0312203,0300901,mujer,28.491999999999997
0301904,0301407,hombre,71.52199999999998
03058,03055,hombre,237.843
4617101,46260,hombre,140.228
0307901,0307902,hombre,478.096
0308203,0306507,hombre,33.18599999999999
0309002,0306601,hombre,5.0
12053,4625011,hombre,4.0
46179,46118_AM,hombre,374.763
0313903,03048,hombre,95.302
46126,4607001,hombre,22.0
03024,03055,hombre,103.14099999999999
03902,46081,hombre,1.0
0301406,0306504,hombre,76.93100000000001
0300902,46183,hombre,9.0
0306507,46073_AM,hombre,1.919
46203_AM,46145,mujer,621.841
4625012,46172,mujer,16.094
4625002,4625008,mujer,1150.991
03140,03096,mujer,94.24600000000001
0301408,03114,hombre,38.126
1213502,1213503,mujer,4740.615
46169,46135,hombre,51.177
03094,0312203,mujer,41.917
03056,0307901,hombre,51.687999999999995
12104,4625007,hombre,8.48
1213504,1213502,mujer,5800.342000000001
0305002,0306501,mujer,29.143
4614701,4614702,mujer,935.3689999999999
46216,46190,mujer,716.9300000000001
12085,1204005,mujer,173.504
