,day,distance,node_contribution
0,20240908,7.943954795993906,"[0.00102902 0.00179425 0.00113258 0.00124312 0.00167363 0.00219742
 0.00188429 0.00281805 0.0024794  0.00121575 0.00061117 0.00135621
 0.0004692  0.0018554  0.00180333 0.01052096 0.00126436 0.00115411
 0.00130198 0.00120321 0.00171581 0.00167932 0.0079752  0.00055201
 0.0013606  0.00116551 0.00280314 0.00108769 0.00050716 0.00044894
 0.00217123 0.00234072 0.00166221 0.00185437 0.00044888 0.00049251
 0.00182733 0.0015786  0.00184913 0.00197435 0.00190931 0.00259935
 0.00113557 0.0017486  0.00118495 0.00156959 0.00117383 0.0028212
 0.00177452 0.0021855  0.07145609 0.00190401 0.00367796 0.00111125
 0.00484396 0.00822238 0.00154505 0.00081479 0.0010875  0.00272958
 0.00119521 0.00100873 0.00127446 0.00115167 0.00200419 0.00203631
 0.00233513 0.00127923 0.0013479  0.00139629 0.00113916 0.00312053
 0.00206735 0.00124167 0.00115897 0.00604271 0.00048543 0.00102835
 0.00135952 0.00190698 0.00137783 0.00067897 0.00184731 0.00112579
 0.00167296 0.00175778 0.00170745 0.01907093 0.00325518 0.00196328
 0.00165085 0.00597952 0.00098839 0.00525617 0.00172037 0.00187608
 0.00130137 0.00515761 0.001416   0.00380389 0.00260538 0.00204241
 0.00190138 0.00109967 0.00163835 0.0017947  0.0016748  0.00049696
 0.00173733 0.00129219 0.00141264 0.00188591 0.00117233 0.00239197
 0.0017052  0.00174603 0.00192683 0.00179984 0.00151919 0.00113307
 0.0006296  0.00136599 0.00141346 0.00137642 0.00197879 0.00619963
 0.00182646 0.00152891 0.00249127 0.00118774 0.00169638 0.001638
 0.00051211 0.00221988 0.0097554  0.0020008  0.00141373 0.00196097
 0.00496566 0.00129357 0.00167755 0.0022958  0.00174137 0.00144258
 0.00059425 0.00110121 0.00084221 0.00215225 0.00174804 0.00146123
 0.0019164  0.00114336 0.00155112 0.00368615 0.00196249 0.00147404
 0.00170708 0.0012968  0.00135476 0.00110686 0.00181298 0.00138918
 0.00212044 0.00134559 0.00199055 0.00047106 0.0012144  0.00162674
 0.00048516 0.00059448 0.00176061 0.00179863 0.00190632 0.00320288
 0.00180575 0.00162537 0.00165182 0.00170643 0.00198412 0.00228645
 0.00175565 0.00381823 0.00123615 0.00109841 0.00195404 0.00239477
 0.0018266  0.00194906 0.00175042 0.00125288 0.001644   0.00174704
 0.00196188 0.00048691 0.00125852 0.00250513 0.00402303 0.0017204
 0.00192643 0.00136525 0.00059093 0.00047265 0.0019305  0.00294397
 0.00162649 0.00146872 0.00262387 0.0016434  0.00156077 0.00195581
 0.00055982 0.00114447 0.00117626 0.0013482  0.00139008 0.00178011
 0.00199756 0.00149276 0.00141353 0.00112929 0.0010782  0.00180081
 0.00204404 0.00129727 0.00047968 0.00208163 0.00189022 0.00126674
 0.00318338 0.00237329 0.00114325 0.00212055 0.0009383  0.00190916
 0.00166891 0.00296252 0.00136784 0.00201494 0.00250434 0.00138564
 0.00212887 0.00186413 0.00175306 0.00189454 0.00177852 0.00196967
 0.00109323 0.00046889 0.00182827 0.01066499 0.00047179 0.00046789
 0.00118498 0.00222476 0.00239745 0.00048841 0.00199612 0.0015906
 0.00129303 0.07733208 0.00115074 0.00184095 0.00741173 0.00134552
 0.00109721 0.00065614 0.00204164 0.00049456 0.00133069 0.00127565
 0.00109329 0.00241232 0.0021998  0.00184916 0.00249944 0.00051123
 0.00309581 0.00229257 0.00046579 0.00107316 0.00206574 0.00086803
 0.00125764 0.00052024 0.00162062 0.00126296 0.00130156 0.00059401
 0.00243559 0.00219258 0.00186485 0.00206933 0.00109879 0.00049314
 0.00140506 0.00059507 0.00050067 0.00123365 0.00069367 0.00136144
 0.00116877 0.00319818 0.00150564 0.00185895 0.00175462 0.00116888
 0.00130566 0.00140558 0.0017186  0.0019521  0.00127232 0.00265809
 0.00242769 0.00219117 0.00121383 0.00077223 0.00125358 0.00131808
 0.00107562 0.00121991 0.00127187 0.00361231 0.00046662 0.00132817
 0.00654587 0.00358473 0.00158479 0.0011856  0.00131477 0.00188037
 0.00697307 0.00140324 0.00051537 0.01729941 0.00115397 0.00194576
 0.00180748 0.00216868 0.00126511 0.00141664 0.00187124 0.00507584
 0.00174528 0.00127962 0.00045869 0.00138811 0.00201845 0.00191305
 0.00180251 0.0019057  0.00163281 0.0019071  0.00133501 0.00184016
 0.0017894  0.00046857 0.00164644 0.00155866 0.00213031 0.00126755
 0.00184431 0.00191916 0.00122114 0.00066298 0.00401835 0.00260445
 0.00047022 0.00159939 0.00136635 0.04635774 0.00109207 0.00124761
 0.00048384 0.00198983 0.00050912 0.00760228 0.00110661 0.00203475
 0.00180717 0.00177022 0.00144261 0.00187419 0.00165019 0.00234629
 0.00158604 0.00114128 0.00192193 0.00173584 0.00147032 0.00127058
 0.00236384 0.00799821 0.00187335 0.00129524 0.00140987 0.00119139
 0.00286419 0.00062571 0.00138753 0.00555916 0.00191533 0.00070026
 0.00125685 0.00217313 0.00114825 0.00117119 0.00184473 0.00123611
 0.00138605 0.00120112 0.00166333 0.00165694 0.00237449 0.0011582
 0.00208567 0.01036883 0.00219819]"
1,20240904,6.6735327820988095,"[0.00116682 0.00273945 0.00166261 0.00124973 0.00253994 0.01304442
 0.00146349 0.00121342 0.00089207 0.00152719 0.0012459  0.00127011
 0.0020446  0.00124174 0.00141222 0.00122637 0.00118959 0.00174668
 0.00129212 0.00128362 0.00150096 0.00128586 0.00122347 0.00207812
 0.00258013 0.00167498 0.00187784 0.00176823 0.00187864 0.00123946
 0.00131333 0.00133745 0.00280117 0.00380095 0.00119703 0.00202114
 0.00186993 0.00120783 0.005605   0.00143544 0.00160271 0.00225587
 0.00224587 0.00129187 0.00151777 0.00123324 0.00136059 0.00338102
 0.00138972 0.0013573  0.02220026 0.0029698  0.00158587 0.00149867
 0.00243329 0.00362177 0.00131752 0.00146733 0.00191876 0.00217741
 0.0014594  0.00411541 0.00153613 0.00171589 0.00191193 0.00200038
 0.00100459 0.00124082 0.00317442 0.00138276 0.00165232 0.01397859
 0.0016394  0.0013166  0.0016666  0.00401123 0.00186025 0.00342702
 0.00124454 0.00186301 0.00166176 0.00143008 0.00143933 0.00158538
 0.00176115 0.00150631 0.00135233 0.02121143 0.00160058 0.00120339
 0.00213054 0.00934123 0.00188278 0.00154562 0.00111144 0.00185499
 0.00126337 0.00176061 0.0020227  0.01673391 0.00217157 0.00126826
 0.00137653 0.00172673 0.00142183 0.00370483 0.00132938 0.00228098
 0.00110945 0.00256647 0.00167747 0.00442608 0.00157318 0.00125317
 0.00137689 0.00222433 0.00131713 0.00171244 0.00171947 0.0016574
 0.00127259 0.00130363 0.00122132 0.00217701 0.00191548 0.00320455
 0.00130148 0.00139473 0.00279053 0.000751   0.00134833 0.00159897
 0.00194148 0.00103961 0.00699007 0.00291787 0.00301847 0.00294564
 0.00546176 0.00121728 0.00117521 0.00169428 0.00275138 0.00157286
 0.00085873 0.00168337 0.00295446 0.00228161 0.00168417 0.00544306
 0.00203959 0.00166788 0.00125902 0.00162591 0.00165865 0.00165627
 0.00135153 0.00133262 0.0012594  0.00171466 0.00134281 0.00140138
 0.00157582 0.00129363 0.00177265 0.00263343 0.0022155  0.00133652
 0.00081137 0.0012574  0.01463852 0.00180891 0.00159001 0.0024377
 0.00299021 0.00202277 0.00123494 0.00207785 0.00164992 0.00126036
 0.0015036  0.00418627 0.00129918 0.00308203 0.00176488 0.00233949
 0.00147564 0.00145742 0.00155782 0.00129464 0.00426213 0.00136723
 0.00138856 0.00137821 0.00175296 0.00497446 0.00217799 0.00122574
 0.001224   0.00129084 0.00088882 0.00115939 0.00630006 0.02325795
 0.00166631 0.0028581  0.00342563 0.00127137 0.00231901 0.00117729
 0.00134327 0.00146011 0.00170096 0.00132069 0.00113057 0.00117649
 0.00142978 0.00392445 0.00121472 0.00189087 0.00196934 0.00137391
 0.00231218 0.00123626 0.00190701 0.00163802 0.00160626 0.00116962
 0.0010749  0.00413776 0.00155621 0.00114132 0.00084604 0.00117682
 0.00132867 0.00318283 0.00120817 0.00156832 0.00275842 0.00146444
 0.00646898 0.00148315 0.00135921 0.00149615 0.00122417 0.00146454
 0.00178715 0.00192359 0.00134862 0.0014641  0.00143269 0.00204562
 0.00158275 0.00132381 0.0015463  0.00250442 0.00137199 0.00143325
 0.00125119 0.00376002 0.00164537 0.00119423 0.00433658 0.00122101
 0.00327671 0.00131477 0.00156704 0.00210423 0.00251742 0.00131713
 0.0017744  0.0015987  0.00103451 0.00119007 0.00145979 0.00189386
 0.00306516 0.00505567 0.00195837 0.00249095 0.00138659 0.00139485
 0.00129456 0.00165748 0.00127832 0.00309097 0.00137897 0.00090827
 0.00289066 0.00149125 0.00134717 0.00237027 0.00184792 0.00151648
 0.00138383 0.00259059 0.00077593 0.00173823 0.00119122 0.00120271
 0.00166549 0.00127698 0.00119224 0.00134602 0.00135317 0.0017491
 0.00125444 0.00127655 0.00221364 0.00221304 0.00118792 0.0038037
 0.00131757 0.01468265 0.00170089 0.001678   0.00105971 0.00123194
 0.00176979 0.00160756 0.00254742 0.00319272 0.00305801 0.00082439
 0.00394431 0.0030541  0.00144599 0.00169968 0.00158845 0.00461899
 0.00386835 0.00173542 0.00174443 0.01394197 0.00157963 0.00205227
 0.00121504 0.00156171 0.0011988  0.00138024 0.0022311  0.00859749
 0.00127344 0.0012767  0.00132563 0.00151262 0.00156064 0.00117982
 0.00160107 0.00119011 0.00407184 0.00116282 0.0012239  0.00207937
 0.00168988 0.0015387  0.00126358 0.00149196 0.00173159 0.00203612
 0.00121651 0.00249929 0.00122972 0.00148618 0.00239035 0.00261461
 0.00178203 0.00127469 0.00610281 0.01788566 0.00183303 0.00549793
 0.00248392 0.00178015 0.00078009 0.00672518 0.00254085 0.00134309
 0.00121122 0.00184588 0.00171721 0.00279945 0.00139667 0.01569432
 0.00152663 0.00175448 0.00130159 0.00122263 0.00669906 0.00503722
 0.00289322 0.00154297 0.00133417 0.00115251 0.00155925 0.00156623
 0.00158092 0.00081703 0.00150853 0.00126029 0.00207523 0.00148015
 0.0012681  0.00182477 0.0016398  0.00151118 0.0013488  0.00118719
 0.00128593 0.00151145 0.00963169 0.00129602 0.00196513 0.00174992
 0.00211374 0.00975597 0.01269963]"
2,20241025,7.634829944318151,"[0.0021404  0.00135671 0.00158821 0.00154819 0.00086778 0.00219153
 0.00164664 0.00183083 0.00253336 0.00243167 0.00074573 0.00174301
 0.00257807 0.00250292 0.00823698 0.01506875 0.00167522 0.00155496
 0.00154598 0.00155541 0.00164063 0.00201561 0.00475154 0.00139292
 0.00237833 0.00148764 0.00111349 0.00165549 0.00249182 0.004044
 0.00173178 0.00093541 0.00087544 0.00131943 0.00303703 0.00346317
 0.00209589 0.00158679 0.00241297 0.00232871 0.00277706 0.00172943
 0.00220197 0.00191259 0.00170994 0.00170781 0.00166313 0.00389983
 0.00191898 0.00218561 0.00202106 0.00185592 0.00103671 0.00117843
 0.00112298 0.00163748 0.00145708 0.00152945 0.00113134 0.00139668
 0.00166754 0.00255372 0.001043   0.00168474 0.00239861 0.00263149
 0.00139309 0.00156647 0.00153893 0.00151984 0.00160728 0.02629976
 0.00165326 0.00163873 0.00160255 0.00090887 0.00237598 0.00248523
 0.00150619 0.00101174 0.00138247 0.00191874 0.0024292  0.00152126
 0.00126297 0.0023506  0.00211366 0.05376119 0.00135956 0.00204358
 0.00108049 0.01432314 0.00152336 0.00174341 0.00153901 0.0011981
 0.00154596 0.00232595 0.00172722 0.00187632 0.00302281 0.00197399
 0.00095362 0.00102317 0.00176245 0.00228225 0.00300505 0.0020174
 0.00188181 0.00156878 0.00406638 0.00349191 0.00172721 0.00141693
 0.00246084 0.00163314 0.00238368 0.00174784 0.00099893 0.00154202
 0.00519612 0.00151967 0.00150322 0.00193169 0.00394708 0.00732628
 0.00185109 0.00387095 0.00251787 0.00270707 0.00331923 0.00105601
 0.00244852 0.00172489 0.00341673 0.00107466 0.00149502 0.00137119
 0.00146372 0.0015173  0.00200046 0.00216739 0.00302816 0.00129408
 0.00084269 0.00164714 0.00080764 0.00277254 0.00215145 0.0047833
 0.0015507  0.00159338 0.00156916 0.0022414  0.00105589 0.00232649
 0.00156191 0.00155236 0.00132208 0.00163645 0.0019576  0.00136512
 0.0024222  0.00154061 0.00278485 0.00190623 0.00124159 0.00181054
 0.00208069 0.00200267 0.00203868 0.00291719 0.00085171 0.00094776
 0.00133776 0.00090526 0.00167337 0.00194289 0.00168334 0.00231555
 0.00130277 0.00705862 0.00152982 0.00075341 0.00208061 0.00434824
 0.00238692 0.0023441  0.00218621 0.0014508  0.0048973  0.00220521
 0.00233978 0.00165291 0.0012508  0.00107278 0.00364365 0.00181832
 0.00194042 0.00163277 0.00064147 0.00060643 0.00181532 0.0015896
 0.00140473 0.00426844 0.00267798 0.00175905 0.00264769 0.00242559
 0.00382396 0.00186575 0.00161873 0.00161023 0.00139918 0.00195022
 0.00183846 0.00607931 0.00157701 0.00097027 0.0011626  0.00213563
 0.00157979 0.00159325 0.00319105 0.00260228 0.00248245 0.00361642
 0.00090422 0.00188466 0.00138061 0.00456548 0.00101013 0.00203768
 0.00174083 0.00096106 0.00158218 0.00227552 0.00137685 0.00245203
 0.00142476 0.00213378 0.00201005 0.00207784 0.00183617 0.00183994
 0.00170999 0.00296442 0.00203862 0.00268958 0.00315011 0.0034376
 0.00155714 0.0024042  0.00123185 0.00316186 0.00208052 0.00202685
 0.00158486 0.00141143 0.00172174 0.00141011 0.00167658 0.00175399
 0.00083482 0.00539184 0.00178413 0.0020654  0.00303721 0.00161045
 0.00157372 0.00255384 0.00202566 0.00166321 0.00227958 0.00278571
 0.00184326 0.00152195 0.00059985 0.00132987 0.00221767 0.00143758
 0.00156515 0.00202245 0.00174491 0.00154984 0.00152587 0.00060615
 0.00310605 0.00176455 0.0020131  0.00109571 0.00105574 0.00294336
 0.00143891 0.00218358 0.00475008 0.00100992 0.00054476 0.00152192
 0.00156013 0.00211264 0.00153451 0.0025973  0.0019137  0.00148407
 0.00162644 0.00140008 0.00127239 0.00121263 0.00152193 0.0011313
 0.00179508 0.00371018 0.00125499 0.00538274 0.0021265  0.0014979
 0.00102786 0.00112596 0.00193522 0.0017721  0.00290609 0.00076129
 0.00388299 0.00145751 0.00151276 0.00156561 0.00200884 0.0020457
 0.00352488 0.0016893  0.00548489 0.00535572 0.00160653 0.00364657
 0.00226587 0.00283086 0.00156962 0.00141783 0.00400428 0.00088149
 0.00184219 0.00148433 0.00456105 0.00139201 0.00215363 0.00295381
 0.0021529  0.00211022 0.00102237 0.00247115 0.00169288 0.0015275
 0.00123405 0.00268275 0.00180991 0.00110713 0.00136074 0.000993
 0.00233796 0.00204596 0.00150579 0.00300804 0.00158315 0.00293411
 0.00285961 0.00186598 0.00385582 0.05675325 0.00170993 0.00209334
 0.00262471 0.00237798 0.00270962 0.00186656 0.00084819 0.00220308
 0.00202095 0.00166946 0.00135742 0.00192574 0.00184354 0.00176128
 0.00176483 0.00151483 0.00214014 0.00189644 0.00305854 0.00056855
 0.00266155 0.00089641 0.00292441 0.00148401 0.00140442 0.00144423
 0.00127883 0.00208647 0.00150811 0.00305392 0.0014415  0.00205493
 0.0016022  0.00131791 0.00162842 0.00166649 0.00213319 0.00154888
 0.00156628 0.00154281 0.0022308  0.00214286 0.00151938 0.0015542
 0.00234693 0.00210825 0.00271456]"
3,20241119,7.004466066575023,"[0.00178372 0.00090553 0.00241651 0.00151391 0.00118321 0.00120303
 0.00169183 0.00154693 0.0011911  0.00085049 0.00119112 0.00133117
 0.00303355 0.00193178 0.00195672 0.00418871 0.00142624 0.00210471
 0.00158055 0.00189019 0.0019371  0.00176498 0.00145335 0.00345288
 0.00205469 0.00212611 0.0020103  0.00244885 0.00108466 0.00180229
 0.00182045 0.0009635  0.00208738 0.00237659 0.00196957 0.00270206
 0.00195565 0.0018663  0.0018006  0.00189856 0.00186507 0.0014254
 0.00126286 0.00192643 0.0018597  0.00149263 0.00157652 0.00223192
 0.00201604 0.0010719  0.03282616 0.00190394 0.00131122 0.00125866
 0.00164602 0.00363002 0.0014168  0.002764   0.00232388 0.00794056
 0.00188246 0.00928585 0.00199231 0.00223846 0.00191582 0.00167028
 0.00127962 0.00176785 0.00093927 0.00146805 0.00217148 0.00246544
 0.00227606 0.00140847 0.00196592 0.00135505 0.00192967 0.00152153
 0.00143809 0.00160093 0.00117694 0.00192258 0.00172637 0.00139483
 0.00196295 0.00180063 0.00099083 0.00838465 0.00217734 0.00168764
 0.00176505 0.00293691 0.00219541 0.00252911 0.0023788  0.00194338
 0.00149076 0.00421874 0.00133401 0.00182095 0.00459573 0.00187803
 0.00102782 0.00300519 0.00165252 0.00133297 0.00121753 0.00185603
 0.003452   0.00547958 0.00173972 0.00472581 0.00189744 0.00153131
 0.00200512 0.00178184 0.00198311 0.00169712 0.00204918 0.00215478
 0.00186414 0.00154897 0.00137456 0.00327898 0.00241004 0.00148584
 0.00192261 0.00699875 0.00164934 0.00305527 0.00213586 0.00189098
 0.00245217 0.00065553 0.02573489 0.00175286 0.00254186 0.00158698
 0.00388469 0.00211648 0.00160716 0.00199267 0.00162352 0.00159379
 0.00116279 0.00228765 0.00412114 0.0015375  0.00191606 0.01524424
 0.00236467 0.0023415  0.00170088 0.00773938 0.00094753 0.00098474
 0.00131857 0.0014042  0.00158112 0.00187401 0.00191663 0.00156623
 0.00194004 0.00136692 0.00193179 0.00262233 0.00452939 0.00174117
 0.00096578 0.00386419 0.00631102 0.00137874 0.00096223 0.00373271
 0.00221801 0.00102558 0.00150949 0.00194632 0.00142552 0.00151544
 0.00097771 0.00443439 0.00151853 0.00203908 0.00154558 0.00228757
 0.00190022 0.00199562 0.00179082 0.00140709 0.00129663 0.00179044
 0.00185991 0.00198701 0.00337255 0.00150764 0.00199666 0.00187084
 0.00259791 0.0014972  0.00109586 0.0030432  0.02569497 0.00315973
 0.00166086 0.00173687 0.00225392 0.00166893 0.00202621 0.0016906
 0.00180258 0.00201414 0.00203474 0.00163952 0.00134874 0.00151125
 0.0018222  0.00354083 0.00167586 0.00206182 0.00254056 0.00209458
 0.00156538 0.00135078 0.0021714  0.00195904 0.00176771 0.00131876
 0.00105862 0.00199863 0.00215615 0.00295034 0.00106802 0.00205488
 0.00291042 0.00210065 0.00132613 0.00191546 0.00325046 0.00248169
 0.00153818 0.00224728 0.00207891 0.00158984 0.00171482 0.00192359
 0.00248616 0.00240866 0.00186287 0.00120496 0.00262395 0.00255797
 0.0021779  0.00270247 0.00437165 0.00256491 0.00200184 0.00159751
 0.00133946 0.0028375  0.00211715 0.0016142  0.00329955 0.00150453
 0.00346555 0.00267597 0.00169052 0.00270122 0.0033131  0.00157009
 0.00167372 0.00321382 0.00130373 0.0009885  0.00214679 0.0021455
 0.00178487 0.00429377 0.00289809 0.00220325 0.00473952 0.00212516
 0.0015762  0.00300927 0.00161047 0.00143523 0.00139665 0.00203489
 0.00127671 0.00190595 0.00245246 0.00154185 0.00264934 0.00199139
 0.00174105 0.00248446 0.00218881 0.00248569 0.00147794 0.00147362
 0.00210405 0.00162952 0.0014041  0.00198741 0.00205705 0.00188299
 0.00146177 0.0017547  0.00390727 0.00222722 0.00141391 0.00151672
 0.00109263 0.00232192 0.00257119 0.00189806 0.00162471 0.00137157
 0.00273188 0.00153132 0.00299336 0.00237321 0.0028368  0.00182545
 0.00780271 0.00148692 0.00191692 0.00216619 0.00279296 0.00144524
 0.00239859 0.00241065 0.0018587  0.00454673 0.001941   0.00204013
 0.00170642 0.00215466 0.00148969 0.00167436 0.00670126 0.00294506
 0.0016436  0.00135438 0.00177183 0.00171144 0.00246642 0.00223965
 0.00191423 0.00178384 0.00262184 0.00156689 0.00147817 0.00161149
 0.0014046  0.00227507 0.00171271 0.00117538 0.00195225 0.00168481
 0.00145211 0.0019635  0.00162533 0.00233053 0.00118926 0.00804517
 0.0022353  0.00166391 0.00127109 0.02416914 0.0023116  0.00109986
 0.00207828 0.00076843 0.00243434 0.00223436 0.0010364  0.00193275
 0.00175958 0.00232141 0.00144656 0.00134832 0.00169427 0.00248695
 0.00182889 0.00229534 0.00193458 0.00161359 0.00304602 0.0006596
 0.002017   0.00109869 0.00206977 0.00164331 0.00196818 0.00218647
 0.00301749 0.0009763  0.00163116 0.00630054 0.00187642 0.00216179
 0.00158859 0.00124008 0.00215934 0.00212684 0.00169426 0.00150932
 0.00145955 0.00165303 0.00352186 0.0015784  0.00127568 0.00214068
 0.00188463 0.00211126 0.00536696]"
4,20241020,7.697279878356785,"[0.00168689 0.00090063 0.00109132 0.000984   0.00149711 0.0017653
 0.00157402 0.00223829 0.00152392 0.00108202 0.00123472 0.00119074
 0.00096212 0.0018482  0.00341963 0.01390167 0.00103626 0.00107507
 0.00101791 0.00100358 0.00152389 0.00192887 0.0029621  0.00189132
 0.00523941 0.00110114 0.00240796 0.00108415 0.00085944 0.00079092
 0.00215472 0.00140062 0.0014706  0.00232251 0.0007691  0.00080398
 0.00458972 0.00161579 0.00190405 0.00172429 0.00180264 0.00211534
 0.00218783 0.00168779 0.00105176 0.00151871 0.00111465 0.00189211
 0.00186214 0.00133822 0.02124401 0.00110902 0.0014085  0.00168142
 0.00259432 0.00251298 0.00115387 0.00143118 0.00085812 0.00890682
 0.00108941 0.00137719 0.00088533 0.00110727 0.00191917 0.00175792
 0.00133605 0.00105108 0.00101059 0.00158674 0.00111114 0.00228195
 0.00171227 0.00106614 0.00112665 0.0008122  0.00096338 0.00078995
 0.0012047  0.00192898 0.00137506 0.00088525 0.00352552 0.00389489
 0.00177703 0.00168828 0.00254205 0.0381778  0.00090354 0.00181215
 0.00172287 0.00201549 0.00100756 0.00165228 0.00226294 0.00154458
 0.00123426 0.00138953 0.0033287  0.00173208 0.00153147 0.00258727
 0.001394   0.00089975 0.00178525 0.00344527 0.00135234 0.00114206
 0.00383622 0.00280275 0.00099161 0.0020889  0.00111253 0.00236933
 0.00177849 0.00162686 0.00252528 0.0018898  0.0009299  0.00109167
 0.00082663 0.0011561  0.00114824 0.00250746 0.00100873 0.00168711
 0.00290849 0.0024091  0.00178932 0.00087905 0.00184688 0.00093437
 0.00082678 0.00139948 0.0017585  0.00179083 0.00120912 0.00804773
 0.06014284 0.00092432 0.0018453  0.001876   0.00280558 0.00157395
 0.0011523  0.00107809 0.00130618 0.00088635 0.00321253 0.00134525
 0.0012898  0.00105881 0.00154834 0.00200215 0.00120847 0.00093104
 0.00298327 0.00121676 0.00121674 0.00108507 0.00163941 0.00156925
 0.0022257  0.00114424 0.00194392 0.00079197 0.0013127  0.00185935
 0.00120064 0.0013487  0.00215861 0.00206876 0.00140134 0.00124206
 0.00113565 0.00108663 0.00173713 0.0026792  0.00140456 0.00182879
 0.00117944 0.00160296 0.00097622 0.00157959 0.00180942 0.00097676
 0.0025149  0.00197679 0.00177641 0.00119593 0.0014313  0.00179617
 0.00210067 0.00084515 0.00074335 0.00174319 0.0011943  0.00159437
 0.0214743  0.00124858 0.00126998 0.00085638 0.0030336  0.00932596
 0.00209554 0.00214382 0.00216295 0.00204951 0.00194323 0.00238665
 0.00101484 0.00112689 0.00110781 0.00103279 0.00097328 0.00196966
 0.00176071 0.00367518 0.00104292 0.00114497 0.00092176 0.00173058
 0.00153602 0.00113348 0.00080717 0.00188404 0.002164   0.00109281
 0.0015906  0.0018122  0.00073487 0.00182553 0.00604999 0.00175698
 0.00178102 0.00169576 0.00091895 0.00190283 0.00108141 0.00114533
 0.00229182 0.00175899 0.00172661 0.00176692 0.00172815 0.00199028
 0.0011061  0.00078109 0.001687   0.00218324 0.0015413  0.00083825
 0.00104202 0.00182663 0.00242651 0.00080795 0.00178313 0.00218858
 0.0011139  0.03987403 0.00111625 0.00171803 0.00168041 0.00101352
 0.00079493 0.00180181 0.00219197 0.00117039 0.00730217 0.00103329
 0.00106083 0.00119571 0.0010387  0.0014291  0.00198209 0.00079818
 0.00208819 0.00161928 0.00081316 0.00101615 0.00883352 0.00088285
 0.00102767 0.00082808 0.00215731 0.00259597 0.00147204 0.00160406
 0.00195372 0.00183295 0.00242656 0.00245609 0.00103833 0.00106207
 0.00166408 0.0008535  0.00154796 0.0008073  0.00162251 0.00093724
 0.00107169 0.00261208 0.0009313  0.00482866 0.00178399 0.00109142
 0.00122254 0.001931   0.00712665 0.00118159 0.00094327 0.00248588
 0.00230774 0.00302916 0.00574196 0.00094186 0.00090508 0.00117946
 0.00083883 0.00091098 0.00228039 0.01266279 0.00085828 0.00288608
 0.00158127 0.00321388 0.00163537 0.00100253 0.00373817 0.00246484
 0.00317443 0.00116158 0.00078639 0.01407435 0.0010651  0.00104298
 0.00173566 0.00186691 0.00092115 0.00148536 0.00200283 0.00211707
 0.0019876  0.00116987 0.00078199 0.00142065 0.00174598 0.00180098
 0.00178451 0.00188805 0.00125743 0.00172434 0.00119348 0.00118553
 0.00096962 0.00079587 0.00167741 0.00168937 0.0015539  0.00097464
 0.00236293 0.00184075 0.00099562 0.00080155 0.0035291  0.00580123
 0.0019304  0.00162032 0.00347635 0.03179424 0.0010793  0.0020946
 0.00099877 0.00136204 0.00078807 0.00185838 0.00152466 0.00242213
 0.00171332 0.00397772 0.00407925 0.00333164 0.00181671 0.00231534
 0.00158936 0.00108364 0.00252534 0.00172161 0.00300059 0.00086621
 0.00640484 0.0009298  0.00181395 0.00113669 0.00160326 0.00111371
 0.00077487 0.00094275 0.00159968 0.01271498 0.003496   0.00097696
 0.00102799 0.00218556 0.00105529 0.00107728 0.00259185 0.00099914
 0.00096401 0.00116443 0.00650569 0.00304037 0.002424   0.0010989
 0.00219211 0.00786008 0.00378685]"
